dataset,model,method,method_label,seed,L,T,site,sigma,noise_repeat,noise_seed,accuracy,checkpoint
mnist,cnn2,no_reg,No Reg,40,16,8,both,0.25,2,20300903,89.070000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,40,16,8,both,0.5,0,20301001,72.320000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,40,16,8,both,0.5,1,20301002,72.570000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,40,16,8,both,0.5,2,20301003,72.970000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,40,16,8,both,0,0,20300801,96.980000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,40,16,8,both,0.25,0,20300901,57.920000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,40,16,8,both,0.25,1,20300902,58.660000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,40,16,8,both,0.25,2,20300903,58.490000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,40,16,8,both,0.5,0,20301001,31.570000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,40,16,8,both,0.5,1,20301002,31.900000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,40,16,8,both,0.5,2,20301003,31.750000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,40,16,8,both,0,0,20300801,96.780000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed40_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,40,16,8,both,0.25,0,20300901,92.270000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed40_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,40,16,8,both,0.25,1,20300902,91.820000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed40_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,40,16,8,both,0.25,2,20300903,92.090000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed40_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,40,16,8,both,0.5,0,20301001,69.330000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed40_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,40,16,8,both,0.5,1,20301002,69.430000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed40_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,40,16,8,both,0.5,2,20301003,69.450000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed40_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,41,16,8,both,0,0,20301801,96.550000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,41,16,8,both,0.25,0,20301901,69.260000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,41,16,8,both,0.25,1,20301902,69.060000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,41,16,8,both,0.25,2,20301903,69.010000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,41,16,8,both,0.5,0,20302001,42.250000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,41,16,8,both,0.5,1,20302002,41.990000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,41,16,8,both,0.5,2,20302003,41.990000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,41,16,8,both,0,0,20301801,94.040000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,41,16,8,both,0.25,0,20301901,50.360000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,41,16,8,both,0.25,1,20301902,50.380000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,41,16,8,both,0.25,2,20301903,50.510000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,41,16,8,both,0.5,0,20302001,42.290000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,41,16,8,both,0.5,1,20302002,41.990000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,41,16,8,both,0.5,2,20302003,42.030000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,41,16,8,both,0,0,20301801,97.070000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,41,16,8,both,0.25,0,20301901,47.430000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,41,16,8,both,0.25,1,20301902,47.670000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,41,16,8,both,0.25,2,20301903,47.530000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,41,16,8,both,0.5,0,20302001,16.950000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,41,16,8,both,0.5,1,20302002,17.000000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,41,16,8,both,0.5,2,20302003,17.020000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,41,16,8,both,0,0,20301801,97.100000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,41,16,8,both,0.25,0,20301901,54.690000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,41,16,8,both,0.25,1,20301902,54.750000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,41,16,8,both,0.25,2,20301903,55.130000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,41,16,8,both,0.5,0,20302001,41.930000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,41,16,8,both,0.5,1,20302002,41.870000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,41,16,8,both,0.5,2,20302003,41.460000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,42,16,8,both,0,0,20302801,96.140000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,42,16,8,both,0.25,0,20302901,92.090000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,42,16,8,both,0.25,1,20302902,92.460000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,42,16,8,both,0.25,2,20302903,92.440000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,42,16,8,both,0.5,0,20303001,76.280000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,42,16,8,both,0.5,1,20303002,75.830000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,42,16,8,both,0.5,2,20303003,75.810000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,42,16,8,both,0,0,20302801,93.700000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,42,16,8,both,0.25,0,20302901,92.220000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,42,16,8,both,0.25,1,20302902,92.200000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,42,16,8,both,0.25,2,20302903,92.320000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,42,16,8,both,0.5,0,20303001,73.010000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,42,16,8,both,0.5,1,20303002,73.070000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,42,16,8,both,0.5,2,20303003,72.580000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,42,16,8,both,0,0,20302801,96.790000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,42,16,8,both,0.25,0,20302901,48.070000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,42,16,8,both,0.25,1,20302902,48.090000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,42,16,8,both,0.25,2,20302903,48.330000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,42,16,8,both,0.5,0,20303001,21.170000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,42,16,8,both,0.5,1,20303002,21.180000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,42,16,8,both,0.5,2,20303003,21.300000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,42,16,8,both,0,0,20302801,96.400000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,42,16,8,both,0.25,0,20302901,94.610000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,42,16,8,both,0.25,1,20302902,94.470000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,42,16,8,both,0.25,2,20302903,94.330000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,42,16,8,both,0.5,0,20303001,80.240000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,42,16,8,both,0.5,1,20303002,79.620000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,42,16,8,both,0.5,2,20303003,80.130000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,43,16,8,both,0,0,20303801,97.410000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,43,16,8,both,0.25,0,20303901,95.590000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,43,16,8,both,0.25,1,20303902,95.530000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,43,16,8,both,0.25,2,20303903,95.530000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,43,16,8,both,0.5,0,20304001,87.220000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,43,16,8,both,0.5,1,20304002,87.420000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,43,16,8,both,0.5,2,20304003,86.790000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
