dataset,arch,variant,variant_label,regularizer,reg_coeff,weight_decay,seed,L,train_T,test_T,sigma,acc,checkpoint,matrix_csv
imagenet,resnet18,weight_decay,L2-all (all params),weight_decay,none,0.0001,42,16,0,16,2.5,0.100000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay,L2-all (all params),weight_decay,none,0.0001,42,16,0,16,2.75,0.100000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay,L2-all (all params),weight_decay,none,0.0001,42,16,0,16,3,0.100000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay,L2-all (all params),weight_decay,none,0.0001,42,16,0,16,3.25,0.100000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay,L2-all (all params),weight_decay,none,0.0001,42,16,0,16,3.5,0.100000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay,L2-all (all params),weight_decay,none,0.0001,42,16,0,16,3.75,0.100000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay,L2-all (all params),weight_decay,none,0.0001,42,16,0,16,4,0.100000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay,L2-all (all params),weight_decay,none,0.0001,42,16,0,16,4.25,0.100000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay,L2-all (all params),weight_decay,none,0.0001,42,16,0,16,4.5,0.100000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay,L2-all (all params),weight_decay,none,0.0001,42,16,0,16,4.75,0.100000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay,L2-all (all params),weight_decay,none,0.0001,42,16,0,16,5,0.100000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0001,42,16,0,16,0,51.616000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay_weights_only/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0001,42,16,0,16,0.25,45.852000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay_weights_only/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0001,42,16,0,16,0.5,36.568000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay_weights_only/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0001,42,16,0,16,0.75,23.568000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay_weights_only/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0001,42,16,0,16,1,10.720000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay_weights_only/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0001,42,16,0,16,1.25,3.684000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay_weights_only/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0001,42,16,0,16,1.5,1.218000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay_weights_only/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0001,42,16,0,16,1.75,0.564000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay_weights_only/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0001,42,16,0,16,2,0.314000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay_weights_only/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0001,42,16,0,16,2.25,0.214000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay_weights_only/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0001,42,16,0,16,2.5,0.184000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay_weights_only/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0001,42,16,0,16,2.75,0.164000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay_weights_only/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0001,42,16,0,16,3,0.158000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay_weights_only/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0001,42,16,0,16,3.25,0.142000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay_weights_only/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0001,42,16,0,16,3.5,0.124000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay_weights_only/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0001,42,16,0,16,3.75,0.104000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay_weights_only/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0001,42,16,0,16,4,0.094000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay_weights_only/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0001,42,16,0,16,4.25,0.094000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay_weights_only/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0001,42,16,0,16,4.5,0.106000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay_weights_only/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0001,42,16,0,16,4.75,0.086000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay_weights_only/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0001,42,16,0,16,5,0.090000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/weight_decay_weights_only/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,0,57.568000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,0.25,55.378000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,0.5,46.214000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,0.75,34.078000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,1,21.108000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,1.25,10.384000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,1.5,4.298000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,1.75,1.494000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,2,0.572000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,2.25,0.300000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,2.5,0.222000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,2.75,0.168000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,3,0.140000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,3.25,0.122000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
